Type,XPath,Paths.Name,Paths.Providers.Name,Paths.Providers.Events.Id,Paths.Providers.Events.References.File,Paths.Providers.Events.References.QueryList.Id
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1020,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1020,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1021,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1021,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1021,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1021,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1022,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1022,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1022,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1022,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1024,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1024,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1024,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1024,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1025,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1025,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1025,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1025,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1026,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1026,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1026,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1026,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1027,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1027,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1027,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1027,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1028,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1028,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1028,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,1028,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3000,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3000,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3000,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3000,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3001,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3001,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3001,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3001,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3002,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3002,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3002,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3002,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3003,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3003,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3003,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryResults""]=""""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3003,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0
Suppress,"*[EventData[Data[@Name=""QueryOptions""]=""140737488355328""]]",Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,3004,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7
