Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
1006,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
1008,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
2001,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
1010,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
2003,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
2004,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
5008,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
3002,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
90,Certificate Details,"For more details for this event, please refer to the ""Details"" section",Information,4,X509 Objects,Info,Microsoft-Windows-CAPI2/Operational,Microsoft-Windows-CAPI2,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,2,1,0,False,,,0,0,False,,,0,0
11,Path Discovery; Path Validation,"For more details for this event, please refer to the ""Details"" section",Information,4,Build Chain,Stop,Microsoft-Windows-CAPI2/Operational,Microsoft-Windows-CAPI2,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,2,1,0,False,,,0,0,False,,,0,0
70,Private Key,"For more details for this event, please refer to the ""Details"" section",Information,4,Acquire Certificate Private Key,Info,Microsoft-Windows-CAPI2/Operational,Microsoft-Windows-CAPI2,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,2,1,0,False,,,0,0,False,,,0,0
300,,Groups assigned to a new logon.,Information,4,,,Microsoft-Windows-LSA/Operational,LsaSrv,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,4,1,0,False,,,0,0,False,,,0,0
3008,,"DNS query is completed for the name %1, type %2, query options %3 with status %4 Results %5",Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,3,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,3,0
1000,,"There are currently no IPv4 DNS servers configured for any interface on this host. Please configure DNS server settings, or renew your dynamic IP settings.",Information,4,DnsNoServerConfigV4,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1001,,Interface: %1 Total DNS Server Count: %2 Index: %3 Address: %6 (%4),Information,4,DnsServerForInterface,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1002,,The DNS server being queried for interface %1 has changed to %3,Information,4,DnsServerQueryChange,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1003,,The following DNS server(s) were successfully validated as active servers that can service this client. %2,Information,4,DnsServerValidationSuccess,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1005,,"The client was unable to validate the following as active DNS server(s) that can service this client. The server(s) may be temporarily unavailable, or may be incorrectly configured. %2",Error,2,DnsServerValidationFailure,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1007,,"The primary DNS suffix for this machine is missing. In the absence of a primary DNS suffix, short unqualified names may not resolve through DNS",Error,2,DnsMissingPrimarySuffix,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1009,,The primary DNS suffix for this machine (%1) does not match the Active Directory domain (%2) that it is currently joined to.,Error,2,DnsNonMatchingSuffix,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1011,,There was an error while attempting to read the local hosts file.,Error,2,DnsHostFileError,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1013,,Name resolution for the name %1 timed out after none of the configured DNS servers responded.,Error,2,DnsAllServersTimeout,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1015,,Name resolution for the name %1 timed out after the DNS server %3 did not respond.,Information,4,DnsServerTimeout,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1016,,A name not found error was returned for the name %1. Check to ensure that the name is correct. The response was sent by the server at %3.,Information,4,DnsNameError,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1017,,"The DNS server's response to a query for name %1 indicates that no records of the type queried are available, but could indicate that other records for the same name are present.",Information,4,DnsAuthoritativeResponse,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1018,,The response for the query %1 was a Link Local IP address %3. The response was sent by the server at %5.,Information,4,DnsLinkLocal,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1019,,"There are currently no IPv6 DNS servers configured for any interface on this host. Please configure DNS server settings, or renew your dynamic IP settings.",Information,4,DnsNoServerConfigV6,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1020,ut:PolicyTable,"Read DNS Name Resolution Policy Table: Key Name %1: DNSSEC Settings: DnsSecValidationRequired %2, DnsQueryOverIPSec %3, DnsEncryption %4 Direct Access Settings: DirectAccessServerList %5, EnableRemoteIPSEC %6  RemoteEncryption %7 ProxyType %8 ProxyName %9",Information,4,DnsReadPolicyTable,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1021,ut:PolicyTable,"Matched Effective policy for query name %1: Key Name %2: DnsSecValidationRequired %3, DnsQueryOverIPSec %4, DnsEncryption %5 DirectAccessServerList %6, ProxyType %7 ProxyName %8",Information,4,DnsMatchPolicyInfo,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1022,ut:PolicyTable,"Name resolution for the name, %1, will not fall back to LLMNR or NetBIOS",Information,4,DnsSecureNoFallback,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1024,,Transaction ID of the response for query %1 from server %3 did not match,Information,4,DnsQueryBadXid,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1025,,The DNS server IP %3 of the response for query %1 is not configured on the client,Information,4,DnsQueryInvalidServerIp,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1026,,The question (%2) in the response from server %4 does not match the original question %1,Information,4,DnsQueryInvalidQuestion,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1027,ut:PolicyTable,"DNS Name resolution for the name, %1, failed because the client was unable to contact DNS servers. At least one of the interfaces is not in a private network and name resolution will not fall back to LLMNR or NetBIOS",Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
1028,ut:PolicyTable,"Matched effective policy for query name %1: Key Name %2: DnsSecValidationRequired %3, DnsQueryOverIPSec %4, DnsEncryption %5 DirectAccessServerList %6, ProxyType %7 ProxyName %8 GenericServerList %9 IdnConfig %10",Information,4,DnsMatchPolicyInfo,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3000,ut:PerfCheckPoints,DNS Query is initiated for the name %1 and for the type %2 with query options %3,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3001,ut:PerfCheckPoints,DNS Query operation is completed with result %1,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3002,ut:PerfCheckPoints,DNS Cache lookup is initiated for the name %1 and for the type %2 with query options %3,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3003,ut:PerfCheckPoints,DNS Cache lookup operation for the name %1 and for the type %2 is completed with result %3,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3004,ut:PerfCheckPoints,DNS FQDN Query is initiated for the name %1 and for the type %2 with query options %3,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3005,ut:PerfCheckPoints,DNS FQDN Query operation for the name %1 and for the type %2 is completed with result %3,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3006,,"DNS query is called for the name %1, type %2, query options %3, Server List %4, isNetwork query %5, network index %6, interface index %7, is asynchronous query %8",Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3007,,DnsQueryEx for the name %1 is pending,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3009,,"Network query initiated for the name %1 (is parallel query %2) on network index %3 with interface count %4 with first interface name %5, local addresses %6 and Dns Servers %7",Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3010,,DNS Query sent to DNS Server %3 for name %1 and type %2,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3011,,Received response from DNS Server %3 for name %1 and type %2 with response status %4,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
3012,,NETBIOS query is initiated for name %1 on network index %2 with inteface count %3 with first interface name %4 and local addresses %5,Information,4,,Info,Microsoft-Windows-DNS-Client/Operational,Microsoft-Windows-DNS-Client,True,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,7,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,0,2,0
